map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
[15:56:51.957] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,836,0) facing=0
[15:56:51.959] WARN  [Dravazar] [0x21] move REJECTED seq=1; server says (635,840,0) facing=0
[15:56:51.960] WARN  [Galrin] [0x21] move REJECTED seq=1; server says (636,834,0) facing=0
[15:56:52.448] WARN  [Vorath] [0x21] move REJECTED seq=3; server says (633,857,0) facing=1
[15:56:52.582] WARN  [Vorath] [bot] 0x20 resync; aborting path
[15:56:53.075] WARN  [Rhalthor] [0x21] move REJECTED seq=3; server says (634,858,0) facing=4
[15:56:53.161] WARN  [Aeryn] [0x21] move REJECTED seq=3; server says (635,837,0) facing=6
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
[15:56:54.174] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,836,0) facing=0
[15:56:54.189] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,840,0) facing=0
[15:56:54.189] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,834,0) facing=0
map: verdata 'C:\Projects\RevolutionOffline\runtime\mul/verdata.mul' applied (685 patch block(s))
[15:56:55.291] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (635,837,0) facing=6
[15:56:55.725] WARN  [Rhalthor] [0x21] move REJECTED seq=1; server says (634,858,0) facing=2
[15:56:55.864] WARN  [Vorath] [0x21] move REJECTED seq=3; server says (634,856,0) facing=0
[15:56:56.336] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,836,0) facing=0
[15:56:56.352] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,840,0) facing=0
[15:56:56.353] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,834,0) facing=0
[15:56:57.514] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (635,837,0) facing=6
[15:56:57.913] WARN  [Rhalthor] [0x21] move REJECTED seq=0; server says (634,858,0) facing=2
[15:56:58.069] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,856,0) facing=0
[15:56:59.003] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,835,0) facing=0
[15:56:59.006] WARN  [Galrin] [0x21] move REJECTED seq=1; server says (636,833,0) facing=0
[15:56:59.399] WARN  [Dravazar] [0x21] move REJECTED seq=2; server says (635,839,0) facing=7
[15:57:00.487] WARN  [Aeryn] [0x21] move REJECTED seq=2; server says (634,837,0) facing=0
[15:57:00.747] WARN  [Vorath] [0x21] move REJECTED seq=1; server says (634,855,0) facing=0
[15:57:01.203] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,835,0) facing=0
[15:57:01.234] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,833,0) facing=0
[15:57:02.011] WARN  [Dravazar] [0x21] move REJECTED seq=1; server says (635,839,0) facing=0
[15:57:02.622] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,837,0) facing=0
[15:57:02.945] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,855,0) facing=0
[15:57:03.420] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,835,0) facing=0
[15:57:03.451] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,833,0) facing=0
[15:57:04.218] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,839,0) facing=0
[15:57:04.801] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,837,0) facing=0
[15:57:05.231] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,855,0) facing=0
[15:57:05.567] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,835,0) facing=0
[15:57:05.570] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,833,0) facing=0
[15:57:06.441] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,839,0) facing=0
[15:57:07.024] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,837,0) facing=0
[15:57:07.727] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,835,0) facing=0
[15:57:07.730] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,833,0) facing=0
[15:57:07.895] WARN  [Vorath] [0x21] move REJECTED seq=1; server says (634,855,0) facing=1
[15:57:08.965] WARN  [Dravazar] [0x21] move REJECTED seq=1; server says (635,838,0) facing=0
[15:57:09.578] WARN  [Aeryn] [0x21] move REJECTED seq=1; server says (634,836,0) facing=0
[15:57:09.981] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,855,0) facing=1
[15:57:10.102] WARN  [Vorath] [bot] 0x20 resync; aborting path
[15:57:10.242] WARN  [Galrin] [0x21] move REJECTED seq=1; server says (636,832,0) facing=0
[15:57:10.378] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,834,0) facing=0
[15:57:11.155] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,838,0) facing=0
[15:57:11.643] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,836,0) facing=0
[15:57:12.540] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,834,0) facing=0
[15:57:12.571] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,832,0) facing=0
[15:57:13.302] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,838,0) facing=0
[15:57:13.839] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,836,0) facing=0
[15:57:14.076] WARN  [Vorath] [0x21] move REJECTED seq=2; server says (634,854,0) facing=0
[15:57:14.775] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,834,0) facing=0
[15:57:14.807] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,832,0) facing=0
[15:57:15.420] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,838,0) facing=0
[15:57:16.050] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,836,0) facing=0
[15:57:16.237] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,854,0) facing=0
[15:57:16.925] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,834,0) facing=0
[15:57:16.954] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,832,0) facing=0
[15:57:17.722] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,838,0) facing=0
[15:57:18.505] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,854,0) facing=0
[15:57:18.598] WARN  [Ardor] [0x21] move REJECTED seq=6; server says (1437,1601,20) facing=1
[15:57:18.673] WARN  [Aeryn] [0x21] move REJECTED seq=1; server says (634,835,0) facing=0
[15:57:18.706] WARN  [Ardor] [bot] 0x20 resync; aborting path
[15:57:19.592] WARN  [Galrin] [0x21] move REJECTED seq=1; server says (636,831,0) facing=0
[15:57:19.670] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,833,0) facing=0
[15:57:20.375] WARN  [Dravazar] [0x21] move REJECTED seq=1; server says (635,837,0) facing=0
[15:57:20.772] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,835,0) facing=0
[15:57:21.310] WARN  [Vorath] [0x21] move REJECTED seq=1; server says (634,853,0) facing=0
[15:57:21.835] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,833,0) facing=0
[15:57:21.864] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,831,0) facing=0
[15:57:22.951] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,835,0) facing=0
[15:57:22.951] WARN  [Dravazar] [0x21] move REJECTED seq=1; server says (635,837,0) facing=1
[15:57:23.560] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,853,0) facing=0
[15:57:24.049] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,833,0) facing=0
[15:57:24.078] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,831,0) facing=0
[15:57:25.137] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,835,0) facing=0
[15:57:25.138] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,837,0) facing=1
[15:57:25.803] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,853,0) facing=0
[15:57:26.184] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,833,0) facing=0
[15:57:26.213] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,831,0) facing=0
[15:57:27.291] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,835,0) facing=0
[15:57:27.292] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (635,837,0) facing=1
[15:57:27.938] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,853,0) facing=0
[15:57:28.825] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,832,0) facing=0
[15:57:28.855] WARN  [Galrin] [0x21] move REJECTED seq=1; server says (636,830,0) facing=0
[15:57:29.875] WARN  [Aeryn] [0x21] move REJECTED seq=1; server says (634,834,0) facing=0
[15:57:30.410] WARN  [Dravazar] [0x21] move REJECTED seq=2; server says (636,836,0) facing=0
[15:57:30.656] WARN  [Vorath] [0x21] move REJECTED seq=1; server says (634,852,0) facing=0
[15:57:30.891] WARN  [Dorthor] [0x21] move REJECTED seq=0; server says (635,832,0) facing=0
[15:57:30.912] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,830,0) facing=0
[15:57:31.205] WARN  [Malazar] [bot] 0x20 resync; aborting path
[15:57:32.110] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,834,0) facing=0
[15:57:32.601] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (636,836,0) facing=0
[15:57:32.939] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,852,0) facing=0
[15:57:33.165] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,830,0) facing=0
[15:57:33.501] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,832,0) facing=6
[15:57:34.282] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,834,0) facing=0
[15:57:34.824] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (636,836,0) facing=0
[15:57:35.085] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,852,0) facing=0
[15:57:35.196] WARN  [Malazar] [bot] no path to (1400,1806) avoiding 0 block(s); stopping (search 1293475.9us)
[15:57:35.204] WARN  [Malazar] [bot] start (1397,1807,0) exits: open=8 terrain=0 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 137 item(s), 3 mobile(s))
[15:57:35.299] WARN  [Galrin] [0x21] move REJECTED seq=0; server says (636,830,0) facing=0
[15:57:35.728] WARN  [Voris] [bot] no path to (1400,1806) avoiding 0 block(s); stopping (search 1349302.9us)
[15:57:35.728] WARN  [Voris] [bot] start (1405,1810,0) exits: open=8 terrain=0 mobile=0 dynamic=0 door=0 blacklist=0 (overlay saw 128 item(s), 3 mobile(s))
[15:57:36.360] WARN  [Dorthor] [0x21] move REJECTED seq=1; server says (635,832,0) facing=7
[15:57:36.468] WARN  [Aeryn] [0x21] move REJECTED seq=0; server says (634,834,0) facing=0
[15:57:37.009] WARN  [Dravazar] [0x21] move REJECTED seq=0; server says (636,836,0) facing=0
[15:57:37.336] WARN  [Vorath] [0x21] move REJECTED seq=0; server says (634,852,0) facing=0
